Term_PK	Term_Name	Identifier	Is_Leaf	Rank	Parent_Term_Name	Parent_Term_ID	Grandparent_Term_Name	Grandparent_Term_ID	Common_Name	Synonym	Mnemonic
80076NEWT1	grassland soil clone sl2_520	80076	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80077NEWT1	grassland soil clone sl2_521	80077	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80078NEWT1	grassland soil clone sl2_522	80078	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80079NEWT1	grassland soil clone sl2_523	80079	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80080NEWT1	grassland soil clone sl2_524	80080	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80081NEWT1	grassland soil clone sl2_701	80081	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80082NEWT1	grassland soil clone sl2_702	80082	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80083NEWT1	grassland soil clone sl2_703	80083	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80084NEWT1	grassland soil clone sl2_704	80084	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80085NEWT1	grassland soil clone sl2_705	80085	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80086NEWT1	grassland soil clone sl2_706	80086	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80087NEWT1	grassland soil clone sl2_707	80087	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80088NEWT1	grassland soil clone sl2_708	80088	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80089NEWT1	grassland soil clone sl2_709	80089	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80090NEWT1	grassland soil clone sl2_710	80090	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80091NEWT1	grassland soil clone sl2_711	80091	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80092NEWT1	grassland soil clone sl2_712	80092	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80093NEWT1	grassland soil clone sl2_713	80093	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80094NEWT1	grassland soil clone sl2_714	80094	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80095NEWT1	grassland soil clone sl2_715	80095	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80096NEWT1	grassland soil clone sl2_716	80096	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80097NEWT1	grassland soil clone sl2_717	80097	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80098NEWT1	grassland soil clone sl2_718	80098	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80099NEWT1	grassland soil clone sl2_720	80099	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80100NEWT1	grassland soil clone sl2_721	80100	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80101NEWT1	grassland soil clone sl2_722	80101	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80102NEWT1	grassland soil clone sl2_723	80102	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80103NEWT1	grassland soil clone sl2_724	80103	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80104NEWT1	grassland soil clone sl3_601	80104	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80105NEWT1	grassland soil clone sl3_602	80105	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80106NEWT1	grassland soil clone sl3_603	80106	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80107NEWT1	grassland soil clone sl3_604	80107	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80108NEWT1	grassland soil clone sl3_605	80108	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80109NEWT1	grassland soil clone sl3_606	80109	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80110NEWT1	grassland soil clone sl3_607	80110	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80111NEWT1	grassland soil clone sl3_608	80111	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80112NEWT1	grassland soil clone sl3_609	80112	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80113NEWT1	grassland soil clone sl3_610	80113	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80114NEWT1	grassland soil clone sl3_611	80114	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80115NEWT1	grassland soil clone sl3_612	80115	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80116NEWT1	grassland soil clone sl3_613	80116	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80117NEWT1	grassland soil clone sl3_614	80117	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80118NEWT1	grassland soil clone sl3_615	80118	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80119NEWT1	grassland soil clone sl3_616	80119	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80120NEWT1	grassland soil clone sl3_617	80120	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80121NEWT1	grassland soil clone sl3_618	80121	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80122NEWT1	grassland soil clone sl3_619	80122	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80123NEWT1	grassland soil clone sl3_620	80123	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80124NEWT1	grassland soil clone sl3_621	80124	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80125NEWT1	grassland soil clone sl3_622	80125	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80126NEWT1	grassland soil clone sl3_623	80126	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80127NEWT1	grassland soil clone sl3_624	80127	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80128NEWT1	grassland soil clone sl3_801	80128	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80129NEWT1	grassland soil clone sl3_802	80129	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80130NEWT1	grassland soil clone sl3_803	80130	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80131NEWT1	grassland soil clone sl3_804	80131	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80132NEWT1	grassland soil clone sl3_805	80132	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80133NEWT1	grassland soil clone sl3_806	80133	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80134NEWT1	grassland soil clone sl3_807	80134	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80135NEWT1	grassland soil clone sl3_808	80135	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80136NEWT1	grassland soil clone sl3_809	80136	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80137NEWT1	grassland soil clone sl3_810	80137	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80138NEWT1	grassland soil clone sl3_811	80138	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80139NEWT1	grassland soil clone sl3_812	80139	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80140NEWT1	grassland soil clone sl3_813	80140	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80141NEWT1	grassland soil clone sl3_815	80141	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80142NEWT1	grassland soil clone sl3_816	80142	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80143NEWT1	grassland soil clone sl3_818	80143	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80144NEWT1	grassland soil clone sl3_819	80144	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80145NEWT1	grassland soil clone sl3_820	80145	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80146NEWT1	grassland soil clone sl3_821	80146	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80147NEWT1	grassland soil clone sl3_822	80147	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80148NEWT1	grassland soil clone sl3_823	80148	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80149NEWT1	grassland soil clone sl3_824	80149	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80150NEWT1	grassland soil clone saf1_107	80150	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80151NEWT1	grassland soil clone saf1_108	80151	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80152NEWT1	grassland soil clone saf1_109	80152	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80153NEWT1	grassland soil clone saf1_110	80153	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80154NEWT1	grassland soil clone saf1_111	80154	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80155NEWT1	grassland soil clone saf1_112	80155	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80156NEWT1	grassland soil clone saf1_113	80156	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80157NEWT1	grassland soil clone saf1_114	80157	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80158NEWT1	grassland soil clone saf1_115	80158	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80159NEWT1	grassland soil clone saf1_116	80159	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80160NEWT1	grassland soil clone saf1_117	80160	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80161NEWT1	grassland soil clone saf1_118	80161	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80162NEWT1	grassland soil clone saf1_119	80162	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80163NEWT1	grassland soil clone saf1_120	80163	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80164NEWT1	grassland soil clone saf1_121	80164	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80165NEWT1	grassland soil clone saf1_122	80165	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80166NEWT1	grassland soil clone saf1_123	80166	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80167NEWT1	grassland soil clone saf1_124	80167	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80168NEWT1	grassland soil clone saf1_201	80168	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80169NEWT1	grassland soil clone saf1_202	80169	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80170NEWT1	grassland soil clone saf1_203	80170	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80171NEWT1	grassland soil clone saf1_204	80171	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80172NEWT1	grassland soil clone saf1_205	80172	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80173NEWT1	grassland soil clone saf1_206	80173	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80174NEWT1	grassland soil clone saf1_207	80174	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80175NEWT1	grassland soil clone saf1_208	80175	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80176NEWT1	grassland soil clone saf1_209	80176	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80177NEWT1	grassland soil clone saf1_303	80177	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80178NEWT1	grassland soil clone saf1_304	80178	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80179NEWT1	grassland soil clone saf1_305	80179	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80180NEWT1	grassland soil clone saf1_306	80180	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80181NEWT1	grassland soil clone saf1_307	80181	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
80182NEWT1	grassland soil clone saf1_308	80182	1	Species	grassland soil clone ensemble	150467	grassland soil clone ensemble	150467			
